"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"竹西集会所","下川下","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","有","○","","発電機など",242,135.5622513,33.7460247,"○","","○",46,0,0,14,"田辺市下川下2080-0","","",""
"丹生ノ川振興館","丹生ノ川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",451,135.5810161,33.9017044,"","","",99,0,0,30,"田辺市龍神村　丹生ノ川0-1","","",""
"大坊小学校","芳養町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","","有","○","○","",178,135.376323,33.7737062,"○","","",161,0,35,35,"田辺市芳養町3944-0","","",""
"大塔体育館","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","","","","",44,135.4866401,33.7271748,"","","",755,0,0,229,"田辺市鮎川2588-2","","",""
"大塔ふくしかいかん","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","","","","",52,135.4836731,33.7292956,"","","",326,0,99,99,"田辺市鮎川583-9","","",""
"大居集会所","大居","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",68,135.7784194,33.85983333,"","","",0,0,0,21,"田辺市本宮町　大居504-0","","",""
"切畑集会所","切畑","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","","","","","",108,135.763147,33.8708497,"","","",0,0,25,0,"田辺市本宮町　切畑535-0","","",""
"請川山振センター","請川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",77,135.787953,33.8210669,"","","",85,0,26,0,"田辺市本宮町　請川297-4","","",""
"西牟婁総合庁舎","宝来町  新万  南新万 朝日ヶ丘 あけぼの 下万呂","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","","","","",52,135.3930155,33.7349738,"","","",287,0,0,87,"田辺市朝日ヶ丘23-1","","",""
"西部センター","天神崎 上の山","津波時は天神団地方面","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","津波浸水予測地域","☆☆☆","","耐震　","有","○","","毛布",6,135.3620184,33.7335882,"","","",254,0,77,77,"田辺市天神崎11-19","","",""
"新庄幼稚園","新庄町","津波時は付近の高台","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　津波浸水予測地域","☆☆","","耐震　","有","○","","毛布",12,135.4066966,33.7165951,"","","",392,0,0,119,"田辺市新庄町1437-0","","",""
"新庄中学校","新庄町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","毛布・防水シートなど",24,135.4030614,33.7142119,"○","","",2010,0,609,609,"田辺市新庄町2266-2","","",""
"新庄第二小学校","新庄町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","非常食・毛布・防水シートなど",24,135.3892912,33.6956406,"○","","○",1488,0,451,451,"田辺市新庄町3193-0","","",""
"新庄小学校","新庄町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","非常食・毛布",15,135.400222,33.7150441,"","","",653,0,198,198,"田辺市新庄町2300-0","","",""
"上廣井原集会所","廣井原","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",382,135.544526,33.9322193,"","","",59,0,0,18,"田辺市龍神村　広井原617-2","","",""
"上野悠悠館","下川下","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","有","○","","発電機など",192,135.5785644,33.7379056,"○","","○",66,0,0,20,"田辺市下川下1253-3","","",""
"上野多目的集会所","上野","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",364,135.4686753,33.7674276,"","","",115,0,35,35,"田辺市上野654-3","","",""
"上芳養中学校","上芳養","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","有","○","○","非常食・毛布・防水シートなど",120,135.3758207,33.810167,"○","","",1356,0,411,411,"田辺市上芳養1483-0","","",""
"上芳養小学校","上芳養","","田辺市","避難所を兼ねる避難場所","洪水　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","有","○","","",85,135.3777029,33.8039045,"","","",1003,0,304,304,"田辺市上芳養3334-0","","",""
"上大野集会所","上大野","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","","☆☆","","耐震　","","","","",93,135.756767,33.8045417,"","","",0,0,21,0,"田辺市本宮町　上大野180-0","","",""
"上秋津幼稚園","上秋津","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","○","",35,135.410514,33.7579208,"","","",287,0,0,87,"田辺市上秋津4524-4","","",""
"上秋津中学校","上秋津","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","耐震　","有","○","","",50,135.4094132,33.7518447,"","","",1597,0,484,484,"田辺市上秋津2263-2","","",""
"上秋津小学校","上秋津","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆","","耐震　","有","○","○","非常食・毛布・防水シートなど",30,135.4062946,33.7536494,"○","","○",693,0,210,210,"田辺市上秋津2196-1","","",""
"上山路小学校","東","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","有","○","","",337,135.4919703,33.8925386,"","","",739,0,224,224,"田辺市龍神村　東0-0","","",""
"小川集会所","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","","","","","",111,135.5113487,33.7348414,"","","",33,0,0,10,"田辺市鮎川1716-1","","",""
"小規模多機能型居宅介護事業所きずな館","宮代","","田辺市","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",344,135.498396,33.9142209,"","","",752,0,228,0,"田辺市龍神村　宮代0-0","","",""
"小家会館","小家","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",232,135.4236528,33.9282982,"","","",118,0,0,36,"田辺市龍神村　小家0-1","","",""
"秋津川公民館","秋津川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","","☆☆☆","","","有","○","","毛布",180,135.4265826,33.7943675,"","","",79,0,0,24,"田辺市秋津川668-1","","",""
"社会福祉センター","中屋敷町 新屋敷町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","津波浸水予測地域","☆☆☆","","耐震　","有","○","","毛布",4.1,135.3781292,33.7280272,"","","",128,0,0,39,"田辺市中屋敷町24-49","","",""
"三栖幼稚園","上三栖  中三栖  下三栖","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","浸水予測地域　","☆","","耐震　","","","","",25,135.428778,33.7382573,"","","",409,0,124,0,"田辺市中三栖147-5","","",""
"三栖小学校","上三栖  中三栖  下三栖","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","○","非常食・毛布・防水シートなど",38,135.431734,33.7449329,"○","","○",2102,0,637,637,"田辺市中三栖2095-0","","",""
"三栖コミュニティセンター","上三栖  中三栖  下三栖","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","浸水予測地域　","☆☆","","耐震　","有","○","","毛布",30,135.4339462,33.7434191,"","","",260,0,0,79,"田辺市中三栖805-0","","",""
"高齢者複合福祉施設たきの里","新庄町 神島台 たきない町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","","☆☆☆","☆☆☆","耐震　","","","","",60,135.400891,33.6995016,"","","",432,0,131,0,"田辺市たきない町22-1","","",""
"高雄中学校","高雄、湊","津波時は３階以上","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆☆","☆☆","耐震　","有","○","○","毛布・アルミマットなど",3.7,135.3843751,33.7395825,"","","",313,0,950,950,"田辺市高雄３丁目20-1","津波避難ビルとして３階以上に1900人収容可能","",""
"高山寺","稲成町 むつみ 秋津町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","","☆（注）","☆☆☆","","","","","",27,135.3789024,33.7404389,"","","",316,0,0,96,"田辺市稲成町392-0","","",""
"甲斐ノ川地域防災センター","甲斐ノ川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",236,135.4440025,33.9120924,"","","",105,0,32,32,"田辺市龍神村　甲斐ノ川0-0","","",""
"向越集会所","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",75,135.5000967,33.739131,"","","",26,0,0,8,"田辺市鮎川1312-0","","",""
"五味集会所","五味","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","有","○","","発電機など",268,135.6161933,33.6782691,"○","","○",33,0,0,10,"田辺市五味332-2","","",""
"元町長寿館","天神崎 上の山 江川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　","☆（注）","☆☆☆","耐震　","有","○","","毛布",20,135.3657441,33.734314,"","","",62,0,0,19,"田辺市上の山２丁目13-31","","",""
"九鬼集会所","大居","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","耐震　","","","","",95,135.764022,33.8600944,"","","",0,0,33,0,"田辺市本宮町　大居1981-3","","",""
"旧殿原小学校","殿原","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",372,135.5290903,33.8964055,"","","",597,0,181,181,"田辺市龍神村　殿原0-0","","",""
